Raster,Red,Green,Blue,NIR,FC,c_depth,CH,vol_cd,VOL_CH,BNDVI,GBNDVI,GNDVI,NDVI,NDVIf,EVI,EVI2,SAVI,OSAVI,TSAVIm,TSAVIg,MSR,SR,LAI
RIP_180713_1040_0078,0.056208679,0.069035852,0.014360416,0.500585938,0.371527778,0.655173149,1.100777549,0.876294087,1.472289971,0.944225583,0.714387638,0.757608107,0.798099057,0.485057636,0.642113602,0.679273699,0.630743076,0.619950608,2.905088895,1.903866952,2.511901592,8.90584772,3.24
RIP_180713_1040_0079,0.056950616,0.066620313,0.014233333,0.478651367,0.432291667,0.699181366,1.169955473,1.088101001,1.820743205,0.942244777,0.710981516,0.755643599,0.787339785,0.510672928,0.615224532,0.65265303,0.610805248,0.606238568,3.248047817,1.999767064,2.414538147,8.404674031,3.58
RIP_180713_1040_0080,0.057575,0.068715277,0.014179167,0.496909375,0.418402778,0.899698639,1.255126882,1.355171075,1.890534865,0.944513852,0.714060372,0.757028705,0.792329585,0.505992066,0.632676299,0.67172838,0.624951472,0.614897107,2.920578614,1.901492873,2.458858605,8.630644811,3.55
RIP_180713_1040_0081,0.052585938,0.063251563,0.013432098,0.485777783,0.425347222,0.707867279,1.21705267,1.083921771,1.8636119,0.946186568,0.727328294,0.769587681,0.804645315,0.514649483,0.636839795,0.671830236,0.6257805,0.62029546,3.256822294,2.028317383,2.574586985,9.237788776,3.35
RIP_180713_1040_0082,0.056646912,0.066344446,0.013410938,0.473423438,0.460069444,0.828783264,1.347635598,1.372672281,2.232021459,0.944905544,0.711647011,0.754174163,0.786266439,0.52371633,0.608353709,0.647419434,0.606914653,0.603962373,3.367270311,2.033698137,2.405184386,8.357444809,3.5
RIP_180713_1040_0083,0.054356787,0.06361358,0.014053125,0.485925,0.442708333,0.930373535,1.267647648,1.482782822,2.020313439,0.943785041,0.724386627,0.76848366,0.798783567,0.520815641,0.63217977,0.667491352,0.622285545,0.616277934,3.19584816,2.000624718,2.51832859,8.939546023,3.38
RIP_180713_1040_0084,0.05529375,0.063558594,0.013492969,0.486749854,0.434027778,0.737200661,1.182954482,1.151876032,1.848366378,0.946054323,0.72667127,0.769007385,0.795980435,0.515269286,0.628096886,0.666051453,0.621072048,0.614571661,3.150863273,1.982323963,2.492191915,8.802981413,3.43
RIP_180713_1040_0085,0.054650009,0.063988196,0.01382474,0.504797754,0.368055556,0.497698097,1.006275875,0.659449979,1.333315534,0.946686694,0.732881881,0.775000786,0.804628733,0.485731409,0.650874137,0.687896337,0.637333563,0.625685099,2.887871775,1.906428479,2.574424669,9.236919842,3.05
RIP_180713_1040_0086,0.053521875,0.063542361,0.013347511,0.500500708,0.513888889,0.897598267,1.402671278,1.660556793,2.594941863,0.948048818,0.733664264,0.774689683,0.806788111,0.560432779,0.649102788,0.685990903,0.636104255,0.626000975,2.979456339,1.940914536,2.595718329,9.351329863,3.51
RIP_180713_1040_0087,0.054414893,0.064185416,0.013493316,0.482190967,0.444444444,0.878152466,1.339053017,1.405043945,2.142484827,0.945556814,0.722511392,0.765050549,0.797188601,0.520972711,0.626326459,0.663100818,0.619004905,0.614086242,3.264932739,2.019754954,2.503397978,8.86137864,3.43
RIP_180713_1040_0088,0.053814063,0.063652081,0.013611034,0.482043188,0.277777778,0.530996284,0.965693531,0.530996284,0.965693531,0.945078512,0.723718061,0.766711992,0.799147768,0.438652158,0.628696642,0.664458074,0.62010831,0.61539795,3.288370931,2.029880895,2.521760032,8.957569194,3.58
RIP_180713_1040_0089,0.059330554,0.0672375,0.013935938,0.500019434,0.390625,0.649365845,1.081829467,0.913170719,1.521322688,0.945769854,0.720666094,0.762938111,0.787858924,0.490569892,0.629022409,0.670794957,0.623998987,0.612620959,2.830651913,1.864604955,2.419084687,8.427688572,4.23
RIP_180713_1040_0090,0.058184375,0.066559723,0.013698611,0.481601563,0.442708333,0.646128693,1.014014652,1.029767604,1.616085851,0.944685618,0.714311931,0.757152777,0.784416855,0.514455379,0.612594001,0.652920182,0.610823592,0.605066728,3.150986589,1.965477534,2.389211042,8.277163113,4.16
RIP_180713_1040_0091,0.053801392,0.061497223,0.012790625,0.450835938,0.404513889,0.735487671,1.225655684,1.071053921,1.784861091,0.944823588,0.717065385,0.759932686,0.78677205,0.496906055,0.591630045,0.62823541,0.592802797,0.597370218,4.143502259,2.237823211,2.409582804,8.37963339,2.82
RIP_180713_1040_0092,0.058439063,0.065417361,0.013033401,0.458466504,0.461805556,0.882820129,1.291166478,1.467688465,2.14656427,0.94471515,0.707773368,0.750260064,0.773888825,0.518844492,0.584373965,0.625543212,0.590065766,0.590964916,3.66419798,2.095497937,2.301614367,7.845206345,3.47
RIP_180713_1040_0093,0.056958331,0.064704169,0.013357813,0.471328125,0.467013889,0.827478333,1.251207104,1.391197947,2.103591943,0.944880544,0.715823127,0.75858108,0.784365733,0.526205525,0.60478008,0.644220379,0.604456751,0.602031015,3.402067267,2.040807316,2.388772122,8.274963719,3.18
RIP_180713_1040_0094,0.056614929,0.063856509,0.013564063,0.510449658,0.475694444,0.791834793,1.264356631,1.356017083,2.165210731,0.948230125,0.736606591,0.777622066,0.800322819,0.538000785,0.64892538,0.689163128,0.637967094,0.624201394,2.765856913,1.857499895,2.532887956,9.016167033,3.61
RIP_180713_1040_0095,0.058156946,0.065906171,0.013795833,0.49868335,0.428819444,0.561545334,1.294245093,0.866885609,1.997990862,0.946160417,0.724398265,0.766534205,0.791118041,0.510600966,0.631431956,0.672247382,0.6252502,0.614539119,2.879691204,1.885879498,2.447968476,8.574785741,3.77
RIP_180713_1040_0096,0.056923438,0.067001392,0.01296875,0.489031934,0.401041667,0.709757233,1.319242573,1.024712005,1.904656464,0.948331744,0.718910897,0.759002245,0.791472195,0.497100828,0.6232429,0.664517238,0.619684895,0.612090387,3.061265004,1.947089787,2.451143147,8.591047116,2.63
RIP_180713_1040_0097,0.053171527,0.063889758,0.01248125,0.514812769,0.326388889,0.660720558,1.11518557,0.776346656,1.310343044,0.952659239,0.741633613,0.779196546,0.812771136,0.467362801,0.663189009,0.70268262,0.648382064,0.634136264,2.79554005,1.883719429,2.656420784,9.682113654,2.33
RIP_180713_1040_0098,0.04984861,0.062015277,0.011978125,0.486364038,0.423611111,0.664056511,1.072587596,1.012686179,1.635696084,0.951928109,0.735906417,0.773823427,0.814071488,0.517766394,0.643592742,0.679506908,0.631890707,0.626985777,3.337914774,2.067407597,2.669958709,9.756822484,3.68
RIP_180713_1040_0099,0.050621875,0.062467188,0.012926389,0.498845313,0.491319444,0.811688766,1.187219777,1.435674506,2.099894981,0.94948377,0.737413897,0.777424563,0.815741955,0.553394051,0.656976883,0.691558628,0.640644285,0.631774725,3.087709759,1.989531633,2.687537712,9.854342861,3.95
RIP_180713_1040_0100,0.049697221,0.0636875,0.012474132,0.505787402,0.506944444,0.791702118,1.291248007,1.444856365,2.356527612,0.951861634,0.738253258,0.776329037,0.821067157,0.564152101,0.666636825,0.701650978,0.648171708,0.6374563,3.00625807,1.969039838,2.745039814,10.1773779,3.88
RIP_180713_1040_0101,0.064428125,0.070272223,0.014115625,0.460773633,0.196180556,0.416652679,0.785739238,0.294260955,0.554928337,0.94055193,0.690411554,0.735344049,0.75465381,0.389194237,0.568979548,0.613385585,0.57990367,0.57843621,3.35528863,1.979249028,2.154632014,7.151746738,1.83
RIP_180713_1040_0102,0.065879688,0.071528125,0.014039063,0.439655566,0.178819444,0.285184097,0.855581017,0.183587263,0.550780279,0.938112283,0.67416801,0.720147077,0.739366594,0.37856729,0.54025075,0.584841097,0.557577485,0.561616949,3.888166293,2.086940663,2.048140676,6.673613417,2.77
RIP_180713_1040_0103,0.056380865,0.06509375,0.013340625,0.470913281,0.28125,0.663316841,1.032363853,0.671608302,1.045268402,0.944902355,0.7144454,0.757116059,0.786150232,0.436729753,0.606345146,0.645195734,0.605278075,0.603136834,3.433510304,2.052712628,2.404175422,8.352359923,3.38
RIP_180713_1040_0104,0.0602125,0.067637653,0.014092622,0.469237769,0.329861111,0.635590706,0.908568539,0.754763963,1.07892514,0.941685349,0.703321181,0.748032225,0.772547098,0.455874911,0.592852758,0.633657373,0.595985956,0.593262904,3.326499196,2.000110552,2.290837176,7.793029164,2.98
RIP_180713_1040_0105,0.055866669,0.063835938,0.012978125,0.476738867,0.373263889,0.691691513,1.180318325,0.929460471,1.586052749,0.946997449,0.722468951,0.763822002,0.790213714,0.482979077,0.613658399,0.653196032,0.611374117,0.60766508,3.324796784,2.027290265,2.439894302,8.533511632,3
RIP_180713_1040_0106,0.057948438,0.064548608,0.012628125,0.463398438,0.404513889,0.760859985,1.405612206,1.108002354,2.046922776,0.946943612,0.71446438,0.755473171,0.777697191,0.493235148,0.590560428,0.632537292,0.595463711,0.595071343,3.553213866,2.072321988,2.332668648,7.996737401,3.43
RIP_180713_1040_0107,0.056326041,0.063836545,0.012770139,0.4598646,0.413194444,0.820825195,1.256523584,1.220977478,1.869078831,0.945961911,0.714405277,0.756210024,0.781762642,0.499061647,0.592726112,0.632486902,0.595663662,0.596782231,3.719771013,2.123796523,2.366602745,8.164333838,3.3
RIP_180713_1040_0108,0.057428125,0.065667188,0.013313889,0.4884125,0.498263889,1.175259171,1.229926383,2.108121137,2.20618045,0.946927693,0.721600387,0.762968436,0.789579147,0.54393961,0.621686053,0.66254731,0.618140611,0.610597293,3.056301672,1.942800464,2.434256168,8.504761387,3.87
RIP_180713_1040_0109,0.056938889,0.064774258,0.013800694,0.493951831,0.458333333,0.823866196,1.284422283,1.359379223,2.119296767,0.945640076,0.72551519,0.768135909,0.79328427,0.526088624,0.630763235,0.670016495,0.623775052,0.614739974,2.982385663,1.923628654,2.467499528,8.675122463,3.97
RIP_180713_1040_0110,0.0584,0.068069446,0.013326563,0.482196875,0.449652778,0.730595322,1.340593691,1.182651177,2.170086037,0.946212181,0.711153172,0.752594541,0.783942517,0.517606097,0.611487387,0.653057415,0.610894889,0.604908315,3.133258488,1.959229542,2.385143763,8.256795805,3.62
RIP_180713_1040_0111,0.055022223,0.060950616,0.012839063,0.470709375,0.477430556,0.888084717,1.411583376,1.526395607,2.426158927,0.946896478,0.728963059,0.770715805,0.790683219,0.534267162,0.609672956,0.648391601,0.607888779,0.606195126,3.491081969,2.07645095,2.444080442,8.554895644,3.61
RIP_180713_1040_0112,0.056132813,0.063511108,0.013115625,0.468672217,0.463541667,1.030629272,1.440005226,1.719862598,2.403008721,0.945554355,0.718955141,0.761318683,0.786081271,0.525318922,0.604151696,0.643229588,0.603831059,0.602418771,3.496026881,2.070368169,2.403577011,8.34934499,3.51
RIP_180713_1040_0113,0.054413898,0.061730469,0.013289844,0.488198608,0.482638889,0.84334301,1.384465872,1.46530848,2.405509453,0.946998406,0.73360159,0.775496618,0.799437362,0.541047894,0.632336217,0.669920411,0.624083312,0.617388257,3.152921796,1.987963002,2.524494467,8.971947039,3.25
RIP_180713_1040_0114,0.059780969,0.066191232,0.014475309,0.470484814,0.472222222,0.853879013,1.489485581,1.451594322,2.532125488,0.940303096,0.707279895,0.753328912,0.774524508,0.524081018,0.596743081,0.636174478,0.597958097,0.594993776,3.315527382,2.000054304,2.306749795,7.870143633,3.54
RIP_180713_1040_0115,0.057108331,0.063184375,0.012823611,0.46065835,0.456597222,1.187952347,1.379564848,1.95269667,2.267659719,0.945832735,0.716740249,0.758765858,0.779405151,0.51889506,0.590976848,0.631447369,0.594758149,0.595411415,3.6623337,2.104579606,2.346824354,8.066394852,3.18
RIP_180713_1040_0116,0.053834723,0.061373608,0.012990277,0.48251875,0.456597222,0.699514923,1.273907695,1.149827655,2.093985773,0.94756795,0.732927979,0.774317078,0.799256551,0.527959155,0.627428173,0.664947188,0.620469808,0.615612679,3.278224685,2.026933619,2.522786582,8.962965239,3.14
RIP_180713_1040_0117,0.054554169,0.060674072,0.013191667,0.470040625,0.477430556,0.854729309,1.163661752,1.469066,2.000043636,0.945402377,0.72838803,0.771349569,0.792014067,0.53490255,0.611574974,0.648803995,0.608269423,0.606908583,3.525793491,2.0884316,2.45601442,8.616034965,3.51
RIP_180713_1040_0118,0.055365625,0.06335,0.013273611,0.488777783,0.473958333,0.906718597,1.402840877,1.547088607,2.393597246,0.947122499,0.728958534,0.770524136,0.796503553,0.535321997,0.629440081,0.668163208,0.622633091,0.615516886,3.113109393,1.970997853,2.497033107,8.828181443,3.83
RIP_180713_1040_0119,0.057905557,0.064513629,0.013504427,0.471473608,0.472222222,0.69970192,1.301852983,1.189493263,2.213150072,0.944309118,0.716035523,0.759271771,0.781232202,0.52724854,0.60194797,0.642008189,0.602646816,0.599913766,3.363308195,2.024593136,2.362128046,8.14211331,4.18
RIP_180713_1040_0120,0.057410938,0.064345313,0.012546875,0.46496665,0.501736111,0.733264618,1.300958357,1.324459216,2.349856032,0.947449133,0.716191074,0.756871875,0.780193719,0.540930529,0.593989995,0.635712019,0.597952827,0.597258351,3.535663921,2.071691291,2.353408935,8.098921053,3.21
RIP_180713_1040_0121,0.05699483,0.068619791,0.013642361,0.492267358,0.513888889,0.91356926,1.272729886,1.69010313,2.354550288,0.946068,0.71363646,0.755316945,0.792467672,0.553073665,0.628309726,0.667983188,0.622255142,0.613697635,3.006927698,1.930664932,2.46010517,8.637052793,3.26
RIP_180713_1040_0122,0.058497919,0.07028125,0.014046875,0.506030005,0.465277778,1.099650688,1.429252868,1.841914903,2.393998553,0.945981544,0.71431536,0.756099679,0.792754561,0.529267747,0.638723503,0.679551276,0.630606407,0.617687837,2.774301238,1.851025831,2.462698559,8.650393315,3.62
RIP_180713_1040_0123,0.057839063,0.06951875,0.014240277,0.5051375,0.460069444,1.166331024,1.668648515,1.931735759,2.763699103,0.945164088,0.715539069,0.758051009,0.794524084,0.52751542,0.640692933,0.680218525,0.631197037,0.618690094,2.801896196,1.86310884,2.478800649,8.733500824,3.88
RIP_180713_1040_0124,0.053811108,0.065697916,0.013821875,0.499822217,0.496527778,1.013432121,1.537817645,1.811509917,2.748849041,0.946181119,0.725482393,0.767654901,0.805607409,0.551048123,0.648639722,0.684499125,0.634961563,0.62498638,2.981552158,1.940048238,2.584036207,9.288457935,3.25
RIP_180713_1040_0125,0.0539625,0.066286108,0.013295313,0.499773438,0.473958333,1.19294281,1.645161629,2.03545867,2.807057029,0.948173369,0.725275728,0.765798108,0.805096631,0.539394757,0.646539984,0.684059825,0.634614786,0.624616072,2.978075414,1.938180945,2.579011824,9.261495251,3.53
RIP_180713_1040_0126,0.051386804,0.063805554,0.013971441,0.506453125,0.454861111,0.746805801,1.238266991,1.2228945,2.027662198,0.946307527,0.733745343,0.776222418,0.815765055,0.534601466,0.665306252,0.698048072,0.645276721,0.633938434,2.950884616,1.942904985,2.687782312,9.85570387,3.59
RIP_180713_1040_0127,0.051360938,0.063298438,0.013841667,0.499394434,0.425347222,0.98424469,1.315747614,1.507124681,2.014738534,0.94606121,0.732400751,0.775016032,0.813489109,0.518411166,0.657423535,0.690276009,0.639587731,0.630362449,3.057463021,1.976337027,2.663879909,9.723234386,3.82
RIP_180713_1040_0128,0.054703125,0.068527603,0.014710416,0.524816797,0.395833333,0.89306881,1.405210468,1.272623054,2.002424916,0.945469233,0.726215409,0.769012388,0.811212271,0.502354857,0.674401316,0.709667973,0.653226025,0.63570116,2.647920445,1.82670563,2.640356859,9.593908883,3.76
RIP_180713_1040_0129,0.0558625,0.068261111,0.014175781,0.527024219,0.513888889,0.942707062,1.367759579,1.744008064,2.530355222,0.947613521,0.729476119,0.770660865,0.808324677,0.561222404,0.670833839,0.709113477,0.652646824,0.634230909,2.60093409,1.805295131,2.611065302,9.434311367,3.3
RIP_180713_1040_0130,0.052281946,0.065523456,0.013445833,0.503155566,0.515625,0.763717499,1.285939002,1.417650607,2.387024273,0.947945039,0.728686078,0.76955909,0.811744995,0.563868513,0.656865825,0.692104716,0.640786805,0.63020685,2.97434086,1.945751578,2.645826439,9.623887533,3.47
RIP_180713_1040_0131,0.047461111,0.0599625,0.011939063,0.523215283,0.394097222,1.043324814,1.154372478,1.48021708,1.637765952,0.955380863,0.758361528,0.79435945,0.833667164,0.510316747,0.692131313,0.726509976,0.666523761,0.651114741,2.829180817,1.921545431,2.890804343,11.02408408,4.32
RIP_180713_1040_0132,0.048297223,0.060667188,0.012193056,0.513279004,0.446180556,0.618581238,1.088779655,0.993596113,1.74885232,0.953591992,0.751389304,0.788596254,0.827994062,0.535580684,0.679156729,0.713515786,0.657016099,0.644397312,2.936661654,1.953599791,2.823387578,10.62750554,3.92
RIP_180713_1040_0133,0.048573611,0.061713367,0.01214321,0.52442832,0.496527778,1.038279343,1.465930998,1.855924325,2.62035166,0.954737778,0.753105663,0.789425089,0.83045917,0.563387713,0.689726107,0.724944032,0.665219737,0.649186159,2.788758731,1.90264002,2.852306102,10.79656844,4.36
RIP_180713_1040_0134,0.047905554,0.059611108,0.011794444,0.511811133,0.387152778,0.918288116,1.309947078,1.279864062,1.82573874,0.954949127,0.755131997,0.791358809,0.828822133,0.504734958,0.677912878,0.712918013,0.656645664,0.644566934,2.967251045,1.965494532,2.833038871,10.68375351,3.83
RIP_180713_1040_0135,0.052976563,0.063061108,0.0122125,0.500259375,0.418402778,0.62563858,1.015615273,0.942368112,1.529770504,0.952338848,0.738421218,0.776109301,0.808484739,0.512751427,0.647663388,0.687111272,0.637012273,0.627117604,2.99824626,1.949581295,2.612673444,9.443032001,2.92
RIP_180713_1040_0136,0.048421875,0.060062759,0.012161892,0.520252856,0.451388889,0.785692978,1.260873749,1.276751089,2.048919843,0.954314217,0.756194452,0.792999679,0.829702738,0.53910193,0.685972372,0.720808081,0.662265563,0.64751934,2.842653501,1.92172131,2.843372033,10.74416999,3.93
RIP_180713_1040_0137,0.049840277,0.06073457,0.012106173,0.5141,0.487847222,0.724234009,1.046700454,1.271935978,1.838267672,0.95398696,0.75179524,0.788688526,0.823242712,0.555262503,0.67387722,0.710434883,0.654538229,0.641295612,2.886374833,1.929628421,2.769199389,10.31495068,3.64
RIP_180713_1040_0138,0.050421875,0.061570313,0.012670834,0.512143066,0.380208333,0.779886551,1.194844754,1.067469717,1.635443757,0.951713041,0.746783271,0.785362117,0.820742918,0.497990797,0.67124568,0.706793034,0.651801843,0.639003036,2.897600045,1.930501104,2.741473044,10.15716029,3.55
RIP_180713_1040_0139,0.055018594,0.064156946,0.012951041,0.485227344,0.392361111,0.918006897,1.048482656,1.296684742,1.480981752,0.94800641,0.725757985,0.766440552,0.796320192,0.494736742,0.625956266,0.665022268,0.62034669,0.614368076,3.187235082,1.994316654,2.495334311,8.819333707,2.95
RIP_180713_1040_0140,0.051350385,0.061284027,0.012035503,0.478860938,0.465277778,0.617366676,1.153581164,1.034089183,1.93224845,0.950965204,0.734436349,0.773083038,0.806302195,0.53557116,0.629915891,0.667108883,0.622460476,0.619390815,3.443454179,2.087435421,2.590899045,9.325362253,3.53
RIP_180713_1040_0141,0.0492625,0.060776392,0.012195834,0.519334375,0.470486111,0.752303696,1.037854874,1.274214385,1.757866693,0.954110478,0.753599824,0.790466252,0.826722579,0.547815658,0.681879997,0.717638772,0.659844539,0.645174158,2.83383513,1.914847989,2.808690009,10.54218472,3.42
RIP_180713_1040_0142,0.051252777,0.060915509,0.012250694,0.494145142,0.46875,0.50246151,1.323752837,0.847903798,2.233832913,0.951616133,0.742059791,0.780508638,0.812053639,0.540025143,0.647586167,0.684679637,0.635488683,0.62786174,3.147283278,2.004067412,2.649004852,9.641333984,3.83
RIP_180713_1040_0143,0.054394446,0.064403125,0.01295,0.502165283,0.470486111,0.767310333,1.122955334,1.299631877,1.902005597,0.949719993,0.733043424,0.772655432,0.804533304,0.537375912,0.646541871,0.685624363,0.63570117,0.62488976,2.931385315,1.92143053,2.573490905,9.231922043,3.75
RIP_180713_1040_0144,0.055228125,0.063716147,0.012778472,0.481813281,0.440972222,0.634900475,1.112586911,1.007904503,1.766231721,0.948327193,0.725976942,0.766406197,0.794324518,0.517983381,0.620995681,0.660610009,0.617022359,0.611993997,3.244774306,2.009270888,2.476975461,8.72405647,3.88
RIP_180713_1040_0145,0.050415625,0.061457813,0.011914063,0.490230566,0.473958333,0.676465759,1.057273107,1.154219702,1.803972238,0.952547287,0.739632515,0.777200989,0.81349864,0.54337696,0.645507492,0.682421922,0.633954573,0.627727585,3.243883634,2.037171602,2.663979187,9.723782387,3.66
RIP_180713_1040_0146,0.053251392,0.062570313,0.013418056,0.497289063,0.546875,0.986642838,1.273318925,1.942453086,2.506846633,0.94745303,0.734898448,0.776478468,0.80654867,0.577018804,0.646846965,0.683096035,0.634013192,0.624929472,3.036211307,1.959765311,2.593341541,9.33851769,3.37
RIP_180713_1040_0147,0.054545313,0.064280554,0.013905556,0.503114063,0.473958333,0.535756531,1.067658873,0.914134581,1.821692951,0.946208789,0.730995745,0.773418526,0.804377672,0.539054001,0.649687502,0.686295116,0.636171854,0.625044089,2.913930452,1.915184763,2.571969379,9.223781833,3.46
RIP_180713_1040_0148,0.053425,0.061821875,0.013719444,0.484420313,0.407986111,0.834309158,1.146323812,1.225391576,1.683663099,0.944917288,0.730191088,0.773646648,0.801336932,0.504538505,0.633044143,0.668151647,0.622918426,0.617608666,3.254934807,2.022843133,2.542562208,9.067296444,3.85
RIP_180713_1040_0149,0.057918054,0.066343924,0.014362114,0.49856936,0.458333333,0.708846436,1.135826769,1.169596619,1.874114169,0.943999873,0.721355203,0.765118202,0.791844154,0.525428571,0.633716322,0.672720223,0.625636378,0.615016115,2.887664022,1.889585572,2.454485138,8.608185604,3.75
RIP_180713_1040_0150,0.061676392,0.0687875,0.0135125,0.451707813,0.487847222,0.717261505,1.230266666,1.259690518,2.160655833,0.941909243,0.691764809,0.735684459,0.759726181,0.524276141,0.566766944,0.609526514,0.57732016,0.579210826,3.710750666,2.082339995,2.191890556,7.323836573,3.13
